,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
0,CNN Breaking News,@cnnbrk,2020-12-27T14:44:21.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 27일","Dr. Fauci says he believes the worst is still to come in the pandemic following the holiday season 
https://cnn.it/3hnOeg0
851
1.8천
6.3천",,851,1.8천,6.3천,['https://pbs.twimg.com/media/EqQGxgsUYAARdCH?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343206085713297408
1,CNN Breaking News,@cnnbrk,2020-12-27T17:57:19.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 28일","The US surpasses 19 million coronavirus cases, according to data from Johns Hopkins University
https://cnn.it/3mTkzg6
101
314
852",,101,314,852,['https://pbs.twimg.com/media/EqQyrt9VoAA0Vhy?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343254649344704514
2,CNN Breaking News,@cnnbrk,2020-12-27T17:34:15.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 28일","The European Union launches its mass Covid-19 vaccination program, days after approving the Pfizer/BioNTech coronavirus vaccine
https://cnn.it/37RCI9V
67
256
1.4천",,67,256,1.4천,['https://pbs.twimg.com/media/EqQs-fnVQAAmDM0?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343248842909630465
3,CNN Breaking News,@cnnbrk,2020-12-27T22:28:52.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 28일","Officials identify Anthony Warner as the Nashville bomber and confirm his remains were found at the blast site
cnn.com
Here's what we know about the Nashville Christmas Day explosion
Anthony Quinn Warner identified as Nashville bomber.
244
554
1.4천",,244,554,1.4천,['https://pbs.twimg.com/card_img/1476679253139890176/_rLVN1AO?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343322987290914816
4,CNN Breaking News,@cnnbrk,2020-12-27T05:40:15.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 27일","President Trump has not signed Congress' latest Covid relief bill, allowing benefits to lapse for many jobless Americans
cnn.com
Unemployment benefits lapse for jobless Americans as Trump holds out on signing relief bill
Millions of jobless gig-workers and independent contractors, as well as long-term unemployed Americans, are set to lose their unemployment benefits after this weekend since President Donald Trump...
1천
1천
2.3천",,1천,1천,2.3천,['https://pbs.twimg.com/card_img/1478812697147891728/WM8PWPmV?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343069160910237696
5,CNN Breaking News,@cnnbrk,2020-12-27T20:19:32.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 28일","Hall of Fame pitcher Phil Niekro, who mastered the art of throwing the knuckleball, has died at 81 after a battle with cancer, the Atlanta Braves say
cnn.com
Hall of Fame pitcher Phil Niekro dies at the age of 81
Baseball Hall of Fame pitcher Phil Niekro has died at the age of 81 after a battle with cancer, the Atlanta Braves announced on Sunday.
49
184
748",,49,184,748,['https://pbs.twimg.com/card_img/1478443083356200963/14FJ9dAI?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343290438921445376
6,CNN Breaking News,@cnnbrk,2020-12-27T04:40:04.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 27일","Three people were killed and three wounded in a shooting at a bowling alley in Rockford, Illinois, and a suspect is in custody, according to police.
cnn.com
Special Forces soldier charged after 3 killed in shooting at Illinois bowling alley
An active-duty Special Forces soldier has been charged with murder after three people were killed and three wounded in a shooting at a bowling alley in Rockford, Illinois, authorities said Sunday.
130
250
644",,130,250,644,['https://pbs.twimg.com/card_img/1476334440859062273/e1YchTQD?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343054014070534151
7,CNN Breaking News,@cnnbrk,2020-12-27T19:59:15.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 28일","Anthony Quinn Warner is a key person in the probe of the Nashville explosion, police say. Authorities believe his remains were found at the blast site.
cnn.com
Here's what we know about the Nashville Christmas Day explosion
Anthony Quinn Warner identified as Nashville bomber.
124
253
689",,124,253,689,['https://pbs.twimg.com/card_img/1476679253139890176/_rLVN1AO?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343285334386343938
8,CNN Breaking News,@cnnbrk,2020-12-28T22:11:12.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 29일","President-elect Joe Biden says he supports $2,000 stimulus checks https://cnn.it/2L1pcr4
321
781
6.5천",,321,781,6.5천,[],https://twitter.com/cnnbrk/status/1343680929093603329
9,CNN Breaking News,@cnnbrk,2020-12-28T22:10:20.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 29일","$600 relief checks expected to start going out this week — but timing could slide, Trump official says https://cnn.it/3nZUPzV
113
232
736",,113,232,736,['https://pbs.twimg.com/media/EqW2fCBXYAYqG-i?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343680709437894658
10,CNN Breaking News,@cnnbrk,2020-12-28T17:04:07.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 29일","Legendary Mexican composer and singer Armando Manzanero has died at age 85 after battling Covid-19. A prolific artist, he wrote more than 600 songs that were interpreted by artists from around the world.
cnn.com
Armando Manzanero, legendary Mexican singer and composer, dead at 85
Mexican composer and singer Armando Manzanero died Monday morning after battling Covid-19 for weeks.
140
1천
2.6천",,140,1천,2.6천,['https://pbs.twimg.com/card_img/1478162869258801155/rpF7suA2?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343603650258759680
11,CNN Breaking News,@cnnbrk,2020-12-28T23:37:58.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 29일","The Columbus, Ohio, police officer who fatally shot Andre Hill within seconds of their encounter, has been fired, the city's public safety director says
cnn.com
The Columbus, Ohio, officer who killed Andre Hill has been fired
Adam Coy, the Columbus, Ohio, police officer who shot and killed Andre Hill, has been fired, according to a statement from Public Safety Director Ned Pettus Jr.
260
621
2.5천",,260,621,2.5천,['https://pbs.twimg.com/card_img/1478729466679545857/iodmIJyq?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343702763264466945
12,CNN Breaking News,@cnnbrk,2020-12-28T13:45:45.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 28일","The delivery of hundreds of thousands of doses of the Pfizer/BioNTech coronavirus vaccine in the European Union has been delayed due to a ""minor logistical issue,"" Pfizer tells CNN. Follow live updates: https://cnn.it/3nWMiO3
62
178
522",,62,178,522,['https://pbs.twimg.com/media/EqVC_o0XcAAdk_p?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343553727337275393
13,CNN Breaking News,@cnnbrk,2020-12-28T01:22:38.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 28일","President Trump has signed a massive Covid relief and government funding bill after a delay, extending unemployment assistance to millions and averting a government shutdown
cnn.com
Trump signs coronavirus relief and government funding bill into law after lengthy delay
President Donald Trump signed the massive $2.3 trillion coronavirus relief and government funding bill into law Sunday night, averting a government shutdown that was set to begin on Tuesday, and...
668
742
2.6천",,668,742,2.6천,['https://pbs.twimg.com/card_img/1478812697147891728/WM8PWPmV?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343366716429107208
14,CNN Breaking News,@cnnbrk,2020-12-28T22:45:09.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 29일","A neighbor says bomber Anthony Quinn Warner told him before Christmas, ""I'm going to be so famous Nashville will never forget me"" https://cnn.it/2WP2SDB
193
230
698",,193,230,698,[],https://twitter.com/cnnbrk/status/1343689471464796161
15,CNN Breaking News,@cnnbrk,2020-12-28T14:35:57.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 28일","""Full House"" star Lori Loughlin is released from prison after serving two months for her role in the college admissions scandal
cnn.com
Lori Loughlin released from prison after 2-month sentence for college admissions scam
Actress Lori Loughlin has been released from federal prison after serving a two-month sentence for her role in the college admissions scam, prison spokeswoman Sally Swarts said Monday.
493
346
1.1천",,493,346,1.1천,['https://pbs.twimg.com/card_img/1478429381596831745/H1OUmdWX?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343566360815816707
16,CNN Breaking News,@cnnbrk,2020-12-29T23:48:28.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 30일","Treasury Sec. Steven Mnuchin says direct payments to Americans as a part of Covid-19 relief may begin to be deposited as early as tonight https://cnn.it/3n238tE
367
767
2.3천",,367,767,2.3천,['https://pbs.twimg.com/media/EqcWiSUW4AELcgY?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344067793541541889
17,CNN Breaking News,@cnnbrk,2020-12-29T21:57:31.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 30일","More than 2 million children have tested positive for Covid-19 in the US. As of Dec. 24, children represented 12.4% of all cases in the country. https://cnn.it/3pzbPNI
140
690
1.1천",,140,690,1.1천,['https://pbs.twimg.com/media/Eqb9JAWWMAEP7fP?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344039873091612673
18,CNN Breaking News,@cnnbrk,2020-12-29T22:13:10.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 30일","Colorado health officials have announced the nation's first known case of the Covid-19 variant originally discovered in the UK
cnn.com
Colorado identifies first known case of UK coronavirus variant in US
A Colorado man has the variant of the coronavirus from the United Kingdom that health officials say is more transmissable than other strains of the virus, Gov. Jared Polis announced Tuesday.
194
889
1.1천",,194,889,1.1천,['https://pbs.twimg.com/card_img/1477169742427430916/KqmmDbct?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344043813027897344
19,CNN Breaking News,@cnnbrk,2020-12-29T18:28:12.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 30일","Senate Majority Leader McConnell blocks an effort to quickly increase direct stimulus payments to $2,000, though a vote could still come another time
cnn.com
McConnell blocks effort to quickly increase direct stimulus payments
Senate Majority Leader Mitch McConnell on Tuesday blocked an effort to quickly pass a measure to increase direct stimulus payments from $600 to $2,000, though the legislation could be voted on at a...
1.2천
1.6천
1.9천",,1.2천,1.6천,1.9천,['https://pbs.twimg.com/card_img/1477091921806114819/hlI8sxus?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343987197234597890
20,CNN Breaking News,@cnnbrk,2020-12-29T23:46:14.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 30일","A Boston statue depicting a formerly enslaved man kneeling beneath President Abraham Lincoln has been removed
cnn.com
Boston removes statue of former slave kneeling before President Lincoln after 141 years
A Boston statue depicting a formerly enslaved man kneeling beneath President Abraham Lincoln was removed Tuesday morning, according to the mayor's office.
154
266
1.7천",,154,266,1.7천,['https://pbs.twimg.com/card_img/1479286328755957763/etjhMZBN?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344067234122133505
21,CNN Breaking News,@cnnbrk,2020-12-29T18:35:25.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 30일","At least six people have died, including a girl in the town of Petrinja, after a 6.4 magnitude earthquake struck parts of central Croatia
cnn.com
Croatia hit by 6.4 magnitude earthquake, leaving at least 7 dead
At least seven people were killed and dozens were injured after a powerful 6.4 magnitude earthquake struck central Croatia on Tuesday, according to the US Geological Survey and Croatian officials.
47
297
753",,47,297,753,['https://pbs.twimg.com/card_img/1479011568381739008/7JsjlWLe?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343989012785213442
22,CNN Breaking News,@cnnbrk,2020-12-29T00:13:35.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 29일","The House votes to override President Trump's veto of the defense bill, sending it to the GOP-led Senate for an override attempt in that chamber
cnn.com
House votes to override Trump's veto of defense bill
The House of Representatives on Monday voted to override President Donald Trump's veto of the sweeping defense bill known as the National Defense Authorization Act, delivering a bipartisan rebuke to...
186
240
1.3천",,186,240,1.3천,['https://pbs.twimg.com/card_img/1476377458203004932/ogR9Hbsu?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343711728509607936
23,CNN Breaking News,@cnnbrk,2020-12-29T14:31:06.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 29일","Designer Pierre Cardin has died at age 98. His futuristic creations were worn by stars including Elizabeth Taylor and the Beatles, and powerful branding made him a household name.
cnn.com
Pierre Cardin, French fashion designer, dies aged 98
Legendary French fashion designer Pierre Cardin has died at the age of 98, France's Fine Arts Academy announced on Tuesday in a statement on Twitter.
69
358
1.2천",,69,358,1.2천,['https://pbs.twimg.com/card_img/1478021516193320966/Ki6WRMZ3?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1343927527107133440
24,CNN Breaking News,@cnnbrk,2020-12-30T07:46:21.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 30일","Argentina has become the first major country in Latin America to legalize abortion
cnn.com
Argentina's Senate approves historic bill to legalize abortion
Argentina's Senate approved a bill to legalize abortion Wednesday in an historic vote seen as a major victory for abortion rights advocates in the Catholic-majority country.
471
3.5천
1.5만",,471,3.5천,1.5만,['https://pbs.twimg.com/card_img/1476710563866632192/qmm7ybEZ?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344188057906532353
25,CNN Breaking News,@cnnbrk,2020-12-30T21:49:09.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","The new Covid-19 variant, first identified in the United Kingdom, has now been found in Southern California, Gov. Gavin Newsom says https://cnn.it/34YZQRN
164
651
1천",,164,651,1천,['https://pbs.twimg.com/media/EqhE0asXcA4rcSf?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344400157572530176
26,CNN Breaking News,@cnnbrk,2020-12-30T19:10:43.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","Ireland will return to a full lockdown until ""at least"" Jan. 31, the prime minister says, with Level 5 restrictions including a ban on household visits and the closure of nonessential shops. Follow live updates: https://cnn.it/2JwSAoT
71
552
1.6천",,71,552,1.6천,['https://pbs.twimg.com/media/EqggjZDXAAEoLIT?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344360284388007937
27,CNN Breaking News,@cnnbrk,2020-12-30T20:03:43.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","""Gilligan's Island"" actress Dawn Wells, who played the loveable castaway Mary Ann, is dead at 82 from Covid-19 complications
cnn.com
Dawn Wells, Mary Ann on 'Gilligan's Island,' dies of Covid-19 complications at 82
Dawn Wells, who played the lovable castaway Mary Ann Summers on ""Gilligan's Island,"" died in Los Angeles on Wednesday from Covid-19 complications, her publicist Harlan Boll confirmed to CNN.
301
1.1천
2.6천",,301,1.1천,2.6천,['https://pbs.twimg.com/card_img/1477120171651346433/w2WC4C-2?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344373624472555529
28,CNN Breaking News,@cnnbrk,2020-12-30T02:40:04.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 30일","Louisville police are seeking to fire two detectives connected to the case of Breonna Taylor, who was shot and killed by officers in March
cnn.com
Louisville police move to fire two detectives involved in Breonna Taylor raid
The Louisville Metro Police Department is seeking to fire two detectives connected to the Breonna Taylor case, attorneys for the men told CNN.
95
355
1.8천",,95,355,1.8천,['https://pbs.twimg.com/card_img/1478761728536100864/cqKNIa4D?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344110979441950721
29,CNN Breaking News,@cnnbrk,2020-12-30T16:45:22.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","GOP Sen. Josh Hawley says he will object to Electoral College results, which would force a vote and delay the inevitable affirmation of Biden's win
cnn.com
GOP senator to delay affirming Biden victory
Missouri Republican Sen. Josh Hawley said Wednesday he will object when Congress counts the Electoral College votes next week, which will force lawmakers in both the House and Senate to vote on...
1.5천
743
1.4천",,1.5천,743,1.4천,['https://pbs.twimg.com/card_img/1478950130145316866/WgJYSG8m?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344323705900511232
30,CNN Breaking News,@cnnbrk,2020-12-30T16:06:29.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","The US military flew nuclear-capable B-52 bombers to the Middle East on Wednesday, Central Command says. The show of force flight constitutes the third bomber deployment in the Middle East in the last 45 days.
cnn.com
US flies B-52 bombers to the Middle East in show of force
The US military flew nuclear-capable B-52 bombers to the Middle East Wednesday ""to underscore the US military's commitment to regional security and demonstrate a unique ability to rapidly deploy...
168
490
795",,168,490,795,[],https://twitter.com/cnnbrk/status/1344313921738567681
31,CNN Breaking News,@cnnbrk,2020-12-30T15:38:10.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","British lawmakers vote 521 to 73 to back the United Kingdom's post-Brexit trade deal with the European Union
cnn.com
Post-Brexit UK-EU trade deal becomes law on eve of deadline
British lawmakers voted to back the United Kingdom's post-Brexit trade deal with the European Union on Wednesday, on the eve of the December 31 deadline marking the end of the transition period.
39
105
385",,39,105,385,['https://pbs.twimg.com/card_img/1478183052169945088/8XSUszrA?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344306794936610820
32,CNN Breaking News,@cnnbrk,2020-12-31T02:56:28.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","Chinese regulators have approved a coronavirus vaccine developed by state-owned pharmaceutical giant Sinopharm, officials have announced https://cnn.it/3mZ3hhv
137
209
671",,137,209,671,['https://pbs.twimg.com/media/EqiLKA7UUAEC-8I?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344477495219798016
33,CNN Breaking News,@cnnbrk,2020-12-31T14:07:01.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","Dr. Fauci says getting first Covid-19 vaccine shots to more people by using second doses held back for those who already got one is being considered https://cnn.it/2KOWBFK
215
283
1.1천",,215,283,1.1천,['https://pbs.twimg.com/media/EqkkoN0XMAMXdOy?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344646245118304262
34,CNN Breaking News,@cnnbrk,2020-12-31T20:03:12.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 1일","The city and county of San Francisco will be extending its stay-at-home order and mandatory 10-day quarantine requirement as coronavirus cases surge, officials say https://cnn.it/3pGCCbg
83
268
1천",,83,268,1천,['https://pbs.twimg.com/media/Eql2J86XUAAomM3?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344735880058200065
35,CNN Breaking News,@cnnbrk,2020-12-31T21:00:26.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 1일","The World Health Organization has listed Pfizer's Covid-19 vaccine for emergency use, opening the door for countries to expedite their own regulatory approval processes to import and administer the vaccine https://cnn.it/3pCf3jF
53
181
843",,53,181,843,['https://pbs.twimg.com/media/EqmDQbMW8BcmZbP?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344750284350902274
36,CNN Breaking News,@cnnbrk,2020-12-31T00:26:29.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","The Census Bureau has announced it will miss a deadline tomorrow to produce the population count used to divide seats in Congress between states
cnn.com
Census Bureau to miss December 31 deadline
The Census Bureau announced it will miss Thursday's deadline to produce the population count used to divide seats in Congress between the states.
82
200
440",,82,200,440,['https://pbs.twimg.com/card_img/1479974818426482689/9mn9vq2N?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344439751093477376
37,CNN Breaking News,@cnnbrk,2020-12-31T19:22:26.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 1일","The Food and Drug Administration is alerting pet owners about high levels of aflatoxin in some pet foods after 28 dogs reportedly died and 8 others were sickened
cnn.com
FDA issues pet food alert after 28 dogs are reported dead from toxin
The Food and Drug Administration is alerting pet owners about high levels of aflatoxin in some pet foods after 28 dogs reportedly died and eight others were sickened.
40
401
390",,40,401,390,['https://pbs.twimg.com/card_img/1479842125940465666/x4Jrblep?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344725620094169088
38,CNN Breaking News,@cnnbrk,2020-12-31T00:30:47.000Z,"CNN Breaking News
@cnnbrk
·
2020년 12월 31일","President Trump is expected to return to Washington earlier than anticipated ahead of a planned disruption by Republicans when Congress meets next week to certify President-elect Biden's win
cnn.com
Trump returns to Washington early ahead of Republican plan to disrupt certification of Biden's win
President Donald Trump and first lady Melania Trump headed back to Washington Thursday morning in a departure that was earlier than anticipated as some Republicans plan to delay certification of...
371
169
498",,371,169,498,['https://pbs.twimg.com/card_img/1478278667369267201/KzF7M2dn?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344440832640897028
39,CNN Breaking News,@cnnbrk,2020-12-31T20:45:26.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 1일","Microsoft says suspected Russian hackers behind a massive US government security breach also viewed some of the company's source code. The access does not appear to have compromised any Microsoft services or customer data, the company adds.
cnn.com
Microsoft says hackers viewed its source code
Microsoft said Thursday that the suspected Russian hackers behind a massive US government security breach also viewed some of the company's source code.
64
227
455",,64,227,455,['https://pbs.twimg.com/card_img/1479886835220369413/MIEHeOc2?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344746508822982656
40,CNN Breaking News,@cnnbrk,2021-01-01T18:25:46.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 2일","The US Covid-19 case count reaches more than 20 million. It took 292 days to hit 10 million and just 54 for that number to double.
cnn.com
US surpasses 20 million Covid-19 cases while experts foresee tough times in January
The US surpassed 20 million total recorded Covid-19 cases on Friday, hours after the country ushered in 2021 and left behind its deadliest month of the pandemic.
234
1.2천
1.7천",,234,1.2천,1.7천,['https://pbs.twimg.com/card_img/1478399244755210253/mQXNT3Y8?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345073750270758912
41,CNN Breaking News,@cnnbrk,2021-01-01T17:44:17.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 2일","Police in France's Brittany region were met with violence when they attempted to shut down an illegal New Year's rave with 2,500 partygoers, officials say
cnn.com
More than 1,000 fines issued after illegal New Year's party in France breaches coronavirus restri...
Five people have been arrested and more than 1,000 fines issued after an illegal New Year's rave in the French countryside ended on Saturday, local authorities said.
103
278
804",,103,278,804,['https://pbs.twimg.com/card_img/1480145998731116544/k7ka6fNp?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345063310434164736
42,CNN Breaking News,@cnnbrk,2021-01-01T19:43:23.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 2일","The Senate overrides Trump's veto of the sweeping defense bill, delivering a bipartisan rebuke to the President in his final days in office
cnn.com
Senate votes to override Trump's veto on defense bill
The Senate voted on Friday to override President Donald Trump's veto of the sweeping defense bill known as the National Defense Authorization Act, delivering a bipartisan rebuke to the President in...
167
416
2.5천",,167,416,2.5천,['https://pbs.twimg.com/card_img/1478862613538689024/4sOF_j9l?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345093279352811520
43,CNN Breaking News,@cnnbrk,2021-01-01T00:41:30.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 1일","Richard ""Dick"" Thornburgh, a former Republican governor of Pennsylvania who went on to serve as US attorney general under two presidents, has died at age 88
cnn.com
Former Pennsylvania Gov. and US Attorney General Dick Thornburgh dead at 88
Richard ""Dick"" Thornburgh, a former Republican governor of Pennsylvania who went on to serve as US attorney general under two presidents, has died at age 88, according to an announcement from the...
59
107
409",,59,107,409,['https://pbs.twimg.com/card_img/1480445041168596994/HnCYNJG-?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344805916189855747
44,CNN Breaking News,@cnnbrk,2021-01-01T00:46:37.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 1일","President Trump has extended certain restrictions on legal immigration and on visas that allow immigrants to temporarily work in the United States, just hours before those restrictions were set to lapse
cnn.com
Trump extends immigration restrictions, citing pandemic's impact on labor market
President Donald Trump extended certain restrictions on legal immigration and on visas that allow immigrants to temporarily work in the United States on Thursday, just hours before those restrictions...
301
229
686",,301,229,686,['https://pbs.twimg.com/card_img/1479011508889784320/OUrKLJBH?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1344807203404996608
45,CNN Breaking News,@cnnbrk,2021-01-02T23:08:59.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 3일","Legendary talk show host and former CNN interviewer Larry King has Covid-19 and has been hospitalized in Los Angeles for more than a week, according to a source close to the family
cnn.com
Larry King has been hospitalized with Covid-19
Legendary talk show host and former CNN interviewer Larry King has Covid-19, according to a source close to the family.
575
3.4천
5.1천",,575,3.4천,5.1천,['https://pbs.twimg.com/card_img/1480123444230512641/NwkoXVYz?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345507408794279949
46,CNN Breaking News,@cnnbrk,2021-01-02T19:17:05.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 3일","The price of Bitcoin hit a record high of $32,999 Saturday. The virtual currency tripled in value in 2020.
cnn.com
Bitcoin soars past $33,000, its highest ever
Bitcoin has been flirting with the $30,000 mark for weeks, and finally passed that record-setting level Saturday. The virtual currency is now valued at above $33,000, an all-time high.
290
776
2.5천",,290,776,2.5천,['https://pbs.twimg.com/card_img/1478784484313030658/LX6tVPPx?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345449049412018176
47,CNN Breaking News,@cnnbrk,2021-01-02T15:11:31.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 3일","The UK has abolished the 5% rate of value-added-tax (VAT) on menstrual products, known as the tampon tax
cnn.com
UK abolishes 'tampon tax' on menstrual products
The UK has abolished the 5% rate of value-added-tax (VAT) on menstrual products, known as the tampon tax.
142
638
5천",,142,638,5천,['https://pbs.twimg.com/card_img/1480238404671528962/IFxCCJv9?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345387249681231873
48,CNN Breaking News,@cnnbrk,2021-01-02T23:12:42.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 3일","Former Denver Broncos running back and Pro Football Hall of Famer Floyd Little has died, his family says. He was 78.
cnn.com
Floyd Little, NFL running back and Hall of Famer, dies at 78
Former Denver Broncos running back Floyd Little died Friday at the age of 78, according to his family.
38
116
571",,38,116,571,['https://pbs.twimg.com/card_img/1479166733579603968/tx4aFNK8?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345508346904899585
49,CNN Breaking News,@cnnbrk,2021-01-02T00:56:38.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 2일","A group of appeals court judges reinstated the January 12 execution date for Lisa Montgomery, the only woman on federal death row
cnn.com
Execution date for the only woman on federal death row is reinstated
A group of three judges on the DC Circuit Court of Appeals ruled Friday that a lower court judge was wrong when he vacated an execution date for Lisa Montgomery, the only woman on federal death row,...
175
187
672",,175,187,672,['https://pbs.twimg.com/card_img/1476819796553617432/dYBOco0M?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345172113775276033
50,CNN Breaking News,@cnnbrk,2021-01-02T00:40:18.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 2일","Iranian cleric Ayatollah Mohammad-Taqi Mesbah Yazdi died Friday in Tehran, according to Iran's state-run Islamic Republic News Agency. He played a major part in the 1979 uprising, and was known to have ratified crackdowns on feminism and gender equality.
cnn.com
Iranian conservative cleric dies, according to state-run media
Ayatollah Mohammad-Taqi Mesbah Yazdi was seen as a hardliner and anti-West in general, including holding anti-US positions. An outspoken critic of a liberal press, he was known to have ratified...
143
178
565",,143,178,565,['https://pbs.twimg.com/card_img/1478178358521475074/tuoQQNQJ?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345168000853438465
51,CNN Breaking News,@cnnbrk,2021-01-02T03:21:25.000Z,"CNN Breaking News
@cnnbrk
·
2021년 1월 2일","Alabama will advance to the College Football Playoff national championship game after defeating Notre Dame in the Rose Bowl
cnn.com
Ohio State crushes Clemson, will face Alabama in College Football Playoff national championship game
No one could stop Alabama in 2020. And on the first day of 2021, Notre Dame couldn't do it, either. Can Ohio State?
70
103
469",,70,103,469,['https://pbs.twimg.com/card_img/1479869712599162881/PHf7HRO0?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1345208549501263875
